strut_id,junction0_id,junction1_id,junction0_degree,junction1_degree,unit_cell_ids,unit_cell_indices,stage2_classification,expected_by_0point5_cad,primary_defect,secondary_defects,overall_deviation_score,missing_score,broken_score,thin_score,inflated_score,bend_score,sampled_occupancy,sampled_mean_intensity,median_cross_section_radius_um,p10_cross_section_radius_um,radius_cv,median_outside_nominal_fraction,max_centerline_offset_um,rms_centerline_offset_um,bend_curvature_um,longest_low_material_run_stations,valid_station_fraction,confidence,needs_review
87,52,54,8,8,3,"3,0,0",Nominal,False,Nominal,,0.0,0.0598338358104229,0.0,0.0,0.0,0.6198627352714539,0.2899283468723297,38545.234375,188.27099609375,179.5093536376953,0.04176272079348564,0.0,169.02267456054688,150.12139892578125,31.534255981445312,0,1.0,nominal_reference_calibrated,False
88,53,51,4,8,3,"3,0,0",Nominal,False,Inflated,,192854.140625,0.0,0.0,0.0,192857.140625,0.36199355125427246,0.7412558197975159,43781.703125,302.1592712402344,238.59666442871094,0.15644590556621552,0.19285714626312256,149.79942321777344,93.49819946289062,59.095645904541016,0,1.0,nominal_reference_calibrated,False
89,53,55,4,4,3,"3,0,0",Nominal,False,Nominal,,0.0,0.42971566319465637,0.0,0.48439931869506836,0.0,0.8551756143569946,0.2612726390361786,38382.453125,176.49217224121094,167.11410522460938,0.07310310006141663,0.0,183.90936279296875,170.28701782226562,66.06920623779297,0,1.0,nominal_reference_calibrated,False
90,53,50,4,4,3,"3,0,0",Nominal,False,Bent,,1.8078827857971191,0.07615204900503159,0.0,0.11821437627077103,0.0,4.807882785797119,0.2886641323566437,38296.19921875,185.39645385742188,150.18829345703125,0.17837925255298615,0.0,217.73751831054688,110.7611312866211,136.08665466308594,0,1.0,nominal_reference_calibrated,False
91,54,51,8,8,3,"3,0,0",Nominal,False,Inflated,,28568.4296875,0.0,0.0,0.0,28571.4296875,0.3652275502681732,0.5280236005783081,41005.76171875,227.0633544921875,193.8922576904297,0.21286436915397644,0.02857142873108387,152.91358947753906,112.65576934814453,41.4878044128418,0,1.0,nominal_reference_calibrated,False
92,54,53,8,4,3,"3,0,0",Nominal,False,Nominal,,0.0,0.8703101277351379,0.0,1.0035276412963867,0.0,0.9294235706329346,0.22713863849639893,37305.83984375,163.86886596679688,153.72262573242188,0.06788846850395203,0.0,188.60653686523438,172.75799560546875,38.571693420410156,0,1.0,nominal_reference_calibrated,False
93,54,50,8,4,3,"3,0,0",Nominal,False,Nominal,,0.0,0.8485522866249084,0.0,1.0035276412963867,0.0,0.14366373419761658,0.22882427275180817,37434.8671875,163.86886596679688,153.72262573242188,0.08184686303138733,0.0,138.89671325683594,107.08537292480469,54.748779296875,0,1.0,nominal_reference_calibrated,False
94,55,50,4,4,3,"3,0,0",Nominal,False,Nominal,,0.0,0.6853691935539246,0.0,0.7391520142555237,0.0,0.6296236515045166,0.2414664924144745,37421.8359375,170.29751586914062,160.55804443359375,0.045441776514053345,0.0,169.6401824951172,152.2201385498047,45.44010543823242,0,1.0,nominal_reference_calibrated,False
95,55,51,4,8,3,"3,0,0",Nominal,False,Inflated,,221425.578125,0.0,0.0,0.0,221428.578125,0.23089128732681274,0.6569743156433105,41979.54296875,278.0946960449219,209.8545379638672,0.20545756816864014,0.22142857313156128,144.41502380371094,97.80903625488281,44.4017219543457,0,1.0,nominal_reference_calibrated,False
96,56,65,3,8,4,"4,0,0",Nominal,False,Inflated,,992854.1875,0.0,0.0,0.0,992857.1875,0.0,1.0,51015.5703125,348.3899841308594,348.3899841308594,1.6316031703490064e-16,0.9928571581840515,0.008062238804996014,0.003216920653358102,0.01137649454176426,0,1.0,nominal_reference_calibrated,False
97,57,65,2,8,4,"4,0,0",Nominal,False,Inflated,,999997.0,0.0,0.0,0.0,1000000.0,0.0,1.0,51476.58203125,348.3899841308594,348.3899841308594,1.6316031703490064e-16,1.0,0.010830191895365715,0.005802816711366177,0.013552258722484112,0,1.0,nominal_reference_calibrated,False
98,58,65,1,8,4,"4,0,0",Nominal,False,Inflated,,999997.0,0.0,0.0,0.0,1000000.0,0.0,1.0,50513.42578125,348.3899841308594,348.3899841308594,1.6316031703490064e-16,1.0,0.0036416477523744106,0.002466614590957761,0.008875041268765926,0,1.0,nominal_reference_calibrated,False
99,59,65,2,8,4,"4,0,0",Nominal,False,Inflated,,999997.0,0.0,0.0,0.0,1000000.0,0.0,1.0,50491.05859375,348.3899841308594,348.3899841308594,1.6316031703490064e-16,1.0,0.01344995480030775,0.00803111307322979,0.020043596625328064,0,1.0,nominal_reference_calibrated,False
100,56,66,3,8,4,"4,0,0",Nominal,False,Inflated,,64282.71875,0.0,0.0,0.0,64285.71875,0.26268279552459717,0.5347661375999451,41178.5234375,251.74012756347656,212.39833068847656,0.1484464555978775,0.06428571790456772,133.0016326904297,107.45929718017578,57.37584686279297,0,1.0,nominal_reference_calibrated,False
101,59,66,2,8,4,"4,0,0",Nominal,False,Inflated,,214282.71875,0.0,0.0,0.0,214285.71875,0.633127748966217,0.6413822174072266,42283.65234375,255.97134399414062,196.64263916015625,0.21628069877624512,0.2142857164144516,169.8618621826172,105.53644561767578,38.14010238647461,0,1.0,nominal_reference_calibrated,False
102,60,66,1,8,4,"4,0,0",Nominal,False,Nominal,,0.0,0.6636114120483398,0.0,0.7391520142555237,0.0,0.5479836463928223,0.24315212666988373,37448.80078125,170.29751586914062,153.72262573242188,0.1054055318236351,0.0,164.47535705566406,138.01071166992188,60.043373107910156,0,1.0,nominal_reference_calibrated,False
103,61,66,2,8,4,"4,0,0",Nominal,False,Nominal,,0.0,0.5058677196502686,0.0,0.6106383204460144,0.0,0.4831661880016327,0.25537294149398804,37440.68359375,173.42250061035156,163.86886596679688,0.06184668093919754,0.0,160.37478637695312,145.60910034179688,34.014015197753906,0,1.0,nominal_reference_calibrated,False
104,56,68,3,8,4,"4,0,0",Nominal,False,Inflated,,92854.1484375,0.0,0.0,0.0,92857.1484375,0.7684140801429749,0.5187526345252991,41593.015625,234.0515594482422,212.39833068847656,0.15131409466266632,0.09285714477300644,178.4205322265625,127.87269592285156,52.38349533081055,0,1.0,nominal_reference_calibrated,False
105,57,68,2,8,4,"4,0,0",Nominal,False,Inflated,,14282.71484375,0.0,0.0,0.0,14285.71484375,2.8090107440948486,0.6064053773880005,41746.41796875,276.1567077636719,227.0633544921875,0.11726120114326477,0.014285714365541935,145.3792266845703,80.26307678222656,101.47149658203125,0,1.0,screening,True
106,61,68,2,8,4,"4,0,0",Nominal,False,Nominal,,0.0,0.16318289935588837,0.0,0.48439931869506836,0.0,0.0,0.2819216251373291,38083.05078125,176.49217224121094,167.11410522460938,0.09515012800693512,0.0,96.64379119873047,71.71296691894531,31.510459899902344,0,1.0,nominal_reference_calibrated,False
107,62,68,1,8,4,"4,0,0",Nominal,False,Inflated,,21425.572265625,0.0,0.0,0.0,21428.572265625,1.202174425125122,0.3046776354312897,37786.0546875,193.8922576904297,182.4766387939453,0.04408934339880943,0.02142857201397419,205.86167907714844,188.27706909179688,38.4404182434082,0,1.0,nominal_reference_calibrated,False
108,66,64,8,4,4,"4,0,0",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.674490749835968,0.9670511484146118,0.3404972553253174,38553.09375,204.67214965820312,193.8922576904297,0.04511529952287674,0.0,190.9869842529297,166.12294006347656,46.25281524658203,0,1.0,nominal_reference_calibrated,False
109,66,65,8,8,4,"4,0,0",Nominal,False,Inflated,,342854.15625,0.0,0.0,0.0,342857.15625,0.0,0.7855035662651062,44021.31640625,316.0588073730469,229.41641235351562,0.14668695628643036,0.34285715222358704,105.30502319335938,52.397125244140625,44.39042663574219,0,1.0,nominal_reference_calibrated,False
110,66,69,8,4,4,"4,0,0",Nominal,False,Nominal,,0.0,1.049811601638794,0.0,1.1396838426589966,0.0,1.3678092956542969,0.21323218941688538,37280.0859375,160.55804443359375,146.5687713623047,0.06490673124790192,0.0,216.34030151367188,198.36146545410156,66.75599670410156,0,1.0,nominal_reference_calibrated,False
111,66,68,8,8,4,"4,0,0",Nominal,False,Nominal,,0.0,0.43515506386756897,0.0,0.36031895875930786,0.0,0.8534086346626282,0.2608512341976166,38210.58984375,179.5093536376953,167.11410522460938,0.03931336849927902,0.0,183.79757690429688,173.61363220214844,37.27645492553711,0,1.0,nominal_reference_calibrated,False
112,67,65,4,8,4,"4,0,0",Nominal,False,Inflated,,342854.15625,0.0,0.0,0.0,342857.15625,0.502524733543396,0.7231352925300598,43588.421875,309.1871643066406,229.41641235351562,0.17136096954345703,0.34285715222358704,161.59947204589844,99.83796691894531,40.542022705078125,0,1.0,nominal_reference_calibrated,False
113,67,69,4,4,4,"4,0,0",Nominal,False,Nominal,,0.0,0.560262143611908,0.0,0.6106383204460144,0.0,2.2353298664093018,0.25115886330604553,38005.0859375,173.42250061035156,163.86886596679688,0.0780973732471466,0.0,202.37893676757812,184.93563842773438,91.536865234375,0,1.0,nominal_reference_calibrated,False
114,67,64,4,4,4,"4,0,0",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.0,0.0,0.30678465962409973,38633.52734375,188.27099609375,170.29751586914062,0.11487516015768051,0.0,88.89680480957031,71.40361785888672,47.86992645263672,0,1.0,nominal_reference_calibrated,False
115,68,65,8,8,4,"4,0,0",Nominal,False,Inflated,,92854.1484375,0.0,0.0,0.0,92857.1484375,0.6543301939964294,0.5415086150169373,41164.9921875,227.0633544921875,202.03109741210938,0.21402907371520996,0.09285714477300644,155.1501922607422,113.03958892822266,64.15814208984375,0,1.0,nominal_reference_calibrated,False
116,68,67,8,4,4,"4,0,0",Nominal,False,Nominal,,0.0,0.7397634387016296,0.0,0.7391520142555237,0.0,1.2894890308380127,0.23725242912769318,37381.02734375,170.29751586914062,157.177490234375,0.0548965185880661,0.0,211.385498046875,191.72825622558594,61.060386657714844,0,1.0,nominal_reference_calibrated,False
117,68,64,8,4,4,"4,0,0",Nominal,False,Nominal,,0.0,1.2021158933639526,0.0,1.27870774269104,0.0,0.6402490139007568,0.20143277943134308,36735.2578125,157.177490234375,146.5687713623047,0.05786992236971855,0.0,170.3123779296875,113.6021957397461,61.105438232421875,0,1.0,nominal_reference_calibrated,False
118,69,64,4,4,4,"4,0,0",Nominal,False,Nominal,,0.0,0.9519015550613403,0.0,1.0035276412963867,0.0,1.2588587999343872,0.22081753611564636,36720.81640625,163.86886596679688,153.72262573242188,0.049781035631895065,0.0,209.44772338867188,181.6632080078125,63.35112762451172,0,1.0,nominal_reference_calibrated,False
119,69,65,4,8,4,"4,0,0",Nominal,False,Inflated,,335711.28125,0.0,0.0,0.0,335714.28125,0.45441481471061707,0.6772018671035767,42030.11328125,283.8291931152344,214.91200256347656,0.20839497447013855,0.33571428060531616,158.55587768554688,100.60952758789062,60.17803955078125,0,1.0,nominal_reference_calibrated,False
120,70,79,3,8,5,"5,0,0",Nominal,False,Inflated,,999997.0,0.0,0.0,0.0,1000000.0,0.0,1.0,51908.1640625,348.3899841308594,348.3899841308594,1.6316031703490064e-16,1.0,0.004987295251339674,0.0031419896986335516,0.009277612902224064,0,1.0,nominal_reference_calibrated,False
121,71,79,2,8,5,"5,0,0",Nominal,False,Inflated,,999997.0,0.0,0.0,0.0,1000000.0,0.0,1.0,51783.28125,348.3899841308594,348.3899841308594,1.6316031703490064e-16,1.0,0.011834230273962021,0.007153616286814213,0.016082841902971268,0,1.0,nominal_reference_calibrated,False
122,72,79,1,8,5,"5,0,0",Nominal,False,Inflated,,999997.0,0.0,0.0,0.0,1000000.0,0.0,1.0,51247.84375,348.3899841308594,348.3899841308594,1.6316031703490064e-16,1.0,0.0066615804098546505,0.003304616082459688,0.01033361442387104,0,1.0,nominal_reference_calibrated,False
123,73,79,2,8,5,"5,0,0",Nominal,False,Inflated,,999997.0,0.0,0.0,0.0,1000000.0,0.0,1.0,50651.59765625,348.3899841308594,348.3899841308594,1.6316031703490064e-16,1.0,0.014673750847578049,0.009118440560996532,0.023705776780843735,0,1.0,nominal_reference_calibrated,False
124,70,80,3,8,5,"5,0,0",Nominal,False,Inflated,,157139.859375,0.0,0.0,0.0,157142.859375,2.1987504959106445,0.5760640501976013,41397.81640625,251.74012756347656,212.39833068847656,0.17368671298027039,0.15714286267757416,132.30679321289062,93.93817901611328,90.90340423583984,0,1.0,nominal_reference_calibrated,False
125,73,80,2,8,5,"5,0,0",Nominal,False,Inflated,,442854.15625,0.0,0.0,0.0,442857.15625,2.8663175106048584,0.5988200306892395,41963.88671875,229.41641235351562,185.39645385742188,0.257215678691864,0.44285714626312256,194.8908233642578,132.45578002929688,102.46389770507812,0,1.0,screening,True
126,74,80,1,8,5,"5,0,0",Nominal,False,Nominal,,0.0,0.7560818195343018,0.0,0.6106383204460144,0.0,0.8436009287834167,0.23598819971084595,37074.28515625,173.42250061035156,146.5687713623047,0.1191248968243599,0.0,183.17710876464844,155.14505004882812,51.33013153076172,0,1.0,nominal_reference_calibrated,False
127,75,80,2,8,5,"5,0,0",Nominal,False,Nominal,,0.0,0.7125664353370667,0.0,0.6106383204460144,0.0,0.9034112095832825,0.23935945332050323,37024.765625,173.42250061035156,157.177490234375,0.06420377641916275,0.0,186.96090698242188,167.240478515625,34.878170013427734,0,1.0,nominal_reference_calibrated,False
128,70,82,3,8,5,"5,0,0",Nominal,False,Inflated,,185711.296875,0.0,0.0,0.0,185714.296875,0.8974248766899109,0.5280236005783081,41635.96875,236.3350372314453,207.279541015625,0.14905668795108795,0.18571428954601288,183.9382781982422,134.44540405273438,68.3678970336914,0,1.0,nominal_reference_calibrated,False
129,71,82,2,8,5,"5,0,0",Nominal,False,Inflated,,64282.71875,0.0,0.0,0.0,64285.71875,0.0,0.6713021397590637,42696.23046875,270.25946044921875,243.0568084716797,0.12162934243679047,0.06428571790456772,97.7183837890625,54.1225700378418,47.525474548339844,0,1.0,nominal_reference_calibrated,False
130,75,82,2,8,5,"5,0,0",Nominal,False,Nominal,,0.0,0.35356321930885315,0.0,0.36031895875930786,0.0,0.15192465484142303,0.26717236638069153,37615.39453125,179.5093536376953,163.86886596679688,0.06624192744493484,0.0,139.41932678222656,95.38427734375,51.96186065673828,0,1.0,nominal_reference_calibrated,False
131,76,82,1,8,5,"5,0,0",Nominal,False,Inflated,,35711.2890625,0.42971566319465637,0.0,0.36031895875930786,35714.2890625,1.350017786026001,0.2612726390361786,37043.93359375,179.5093536376953,163.86886596679688,0.06529508531093597,0.0357142873108387,215.21475219726562,201.23643493652344,43.72015380859375,0,1.0,nominal_reference_calibrated,False
132,80,78,8,4,5,"5,0,0",Nominal,False,Inflated,,21425.572265625,0.0,0.0,0.0,21428.572265625,1.3012745380401611,0.29540666937828064,37579.37109375,188.27099609375,179.5093536376953,0.040391769260168076,0.02142857201397419,212.13108825683594,195.20567321777344,62.8509407043457,0,1.0,nominal_reference_calibrated,False
133,80,79,8,8,5,"5,0,0",Nominal,False,Inflated,,307139.84375,0.0,0.0,0.0,307142.84375,0.0,0.7892962694168091,44009.3359375,316.0588073730469,238.59666442871094,0.1312774419784546,0.30714285373687744,105.88717651367188,44.01287841796875,35.35808181762695,0,1.0,nominal_reference_calibrated,False
134,80,83,8,4,5,"5,0,0",Nominal,False,Inflated,,42854.14453125,1.2782679796218872,0.0,1.4207875728607178,42857.14453125,1.7180179357528687,0.19553308188915253,36971.0703125,153.72262573242188,142.85755920410156,0.04441186785697937,0.04285714402794838,238.4956817626953,224.7499542236328,39.228939056396484,0,1.0,nominal_reference_calibrated,False
135,80,82,8,8,5,"5,0,0",Nominal,False,Nominal,,0.0,0.8594310879707336,0.0,0.8700684905052185,0.0,1.3453145027160645,0.22798146307468414,37581.75,167.11410522460938,150.18829345703125,0.0721535012125969,0.0,214.91720581054688,185.579345703125,41.059974670410156,0,1.0,nominal_reference_calibrated,False
136,81,79,4,8,5,"5,0,0",Nominal,False,Inflated,,492854.125,0.0,0.0,0.0,492857.125,1.3500115871429443,0.72945636510849,43752.75390625,316.0588073730469,224.6856689453125,0.18620005249977112,0.4928571283817291,181.52294921875,103.59982299804688,76.20549774169922,0,1.0,nominal_reference_calibrated,False
137,81,83,4,4,5,"5,0,0",Nominal,False,Inflated,,14282.71484375,1.343541145324707,0.0,1.5661356449127197,14285.71484375,1.605410099029541,0.190476194024086,36929.87109375,150.18829345703125,139.04734802246094,0.07841688394546509,0.014285714365541935,231.37173461914062,214.12765502929688,60.28817367553711,0,1.0,nominal_reference_calibrated,False
138,81,78,4,4,5,"5,0,0",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.45582810044288635,0.0,0.3493468165397644,39176.5546875,199.35507202148438,179.5093536376953,0.1260143667459488,0.0,94.96171569824219,67.89924621582031,40.09207534790039,0,1.0,nominal_reference_calibrated,False
139,82,79,8,8,5,"5,0,0",Nominal,False,Inflated,,142854.15625,0.0,0.0,0.0,142857.15625,0.731692910194397,0.5516223907470703,41444.6484375,236.3350372314453,196.64263916015625,0.20955345034599304,0.1428571492433548,176.09742736816406,128.62939453125,40.1794548034668,0,1.0,nominal_reference_calibrated,False
140,82,81,8,4,5,"5,0,0",Nominal,False,Inflated,,28568.4296875,1.1150848865509033,0.0,1.27870774269104,28571.4296875,1.5659270286560059,0.20817530155181885,37119.9296875,157.177490234375,153.72262573242188,0.04393601045012474,0.02857142873108387,228.8739013671875,214.0566864013672,30.307241439819336,0,1.0,nominal_reference_calibrated,False
141,82,78,8,4,5,"5,0,0",Nominal,False,Nominal,,0.0,1.077008605003357,0.0,1.27870774269104,0.0,0.7830730676651001,0.21112516522407532,36747.2578125,157.177490234375,146.5687713623047,0.081520214676857,0.0,171.02468872070312,136.8980712890625,66.38762664794922,0,1.0,nominal_reference_calibrated,False
142,83,78,4,4,5,"5,0,0",Nominal,False,Inflated,,49997.0,1.147721529006958,0.0,1.27870774269104,50000.0,1.5847103595733643,0.20564685761928558,36393.66015625,157.177490234375,150.18829345703125,0.04713129997253418,0.05000000074505806,230.06219482421875,207.5099334716797,33.23289108276367,0,1.0,nominal_reference_calibrated,False
143,83,79,4,8,5,"5,0,0",Nominal,False,Inflated,,485711.28125,0.0,0.0,0.0,485714.28125,0.728767454624176,0.6949009895324707,42465.59765625,300.3765869140625,207.279541015625,0.20737002789974213,0.48571428656578064,175.912353515625,105.5045394897461,36.68779373168945,0,1.0,nominal_reference_calibrated,False
144,84,93,3,8,6,"6,0,0",Nominal,False,Inflated,,999997.0,0.0,0.0,0.0,1000000.0,0.0,1.0,52390.2890625,348.3899841308594,348.3899841308594,1.6316031703490064e-16,1.0,0.005007829982787371,0.002537506865337491,0.01134187076240778,0,1.0,nominal_reference_calibrated,False
145,85,93,2,8,6,"6,0,0",Nominal,False,Inflated,,992854.1875,0.0,0.0,0.0,992857.1875,0.0,1.0,51792.2890625,348.3899841308594,348.3899841308594,1.6316031703490064e-16,0.9928571581840515,0.012142236344516277,0.006269562058150768,0.020298972725868225,0,1.0,nominal_reference_calibrated,False
146,86,93,1,8,6,"6,0,0",Nominal,False,Inflated,,999997.0,0.0,0.0,0.0,1000000.0,0.0,1.0,51847.55859375,348.3899841308594,348.3899841308594,1.6316031703490064e-16,1.0,0.009436281397938728,0.005001442972570658,0.01634596288204193,0,1.0,nominal_reference_calibrated,False
147,87,93,2,8,6,"6,0,0",Nominal,False,Inflated,,999997.0,0.0,0.0,0.0,1000000.0,0.0,1.0,50862.08984375,348.3899841308594,348.3899841308594,1.6316031703490064e-16,1.0,0.015777384862303734,0.00917669478803873,0.024695901200175285,0,1.0,nominal_reference_calibrated,False
148,84,94,3,8,6,"6,0,0",Nominal,False,Inflated,,221425.578125,0.0,0.0,0.0,221428.578125,0.43158984184265137,0.6123051047325134,41937.33984375,247.43655395507812,219.8531494140625,0.18085411190986633,0.22142857313156128,157.1118927001953,104.76837921142578,44.30717849731445,0,1.0,nominal_reference_calibrated,False
149,87,94,2,8,6,"6,0,0",Nominal,False,Inflated,,321425.5625,0.0,0.0,0.0,321428.5625,0.5074188113212585,0.6565529108047485,42120.79296875,247.43655395507812,217.39662170410156,0.2104702889919281,0.3214285671710968,161.90908813476562,112.85908508300781,35.206214904785156,0,1.0,nominal_reference_calibrated,False
