strut_id,junction0_id,junction1_id,napari_layer,napari_color_hex,napari_color_rgba_json,coordinate_order,start_z_vox,start_y_vox,start_x_vox,end_z_vox,end_y_vox,end_x_vox,direction_z_vox,direction_y_vox,direction_x_vox,center_z_vox,center_y_vox,center_x_vox,length_vox,length_um_from_centerline,start_z_um,start_y_um,start_x_um,end_z_um,end_y_um,end_x_um,direction_z_um,direction_y_um,direction_x_um,center_z_um,center_y_um,center_x_um,bbox_margin_vox,bbox_z_min_inclusive,bbox_y_min_inclusive,bbox_x_min_inclusive,bbox_z_max_exclusive,bbox_y_max_exclusive,bbox_x_max_exclusive,napari_vector_zyx_json,napari_line_zyx_json,inventory_junction0_id,inventory_junction1_id,inventory_junction0_degree,inventory_junction1_degree,inventory_unit_cell_ids,inventory_unit_cell_indices,inventory_classification,inventory_expected_by_0point5_cad,inventory_ct_material_occupancy,inventory_mean_intensity,inventory_length_um,inventory_trimmed_length_um,inventory_longest_gap_um,inventory_estimated_missing_volume_mm3,inventory_nominal_sampled_volume_mm3,inventory_centroid_x_um,inventory_centroid_y_um,inventory_centroid_z_um,inventory_aspect_ratio,inventory_sphericity,inventory_voxel_size_um
30,18,24,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,105.28598,131.675779,140.321242,65.906578,92.318215,140.213757,-39.379402,-39.357564,-0.107486,85.596279,111.996997,140.267499,55.675548,3234.192601,6116.062591,7649.04598,8151.260971,3828.51312,5362.765112,8145.017116,-2287.549472,-2286.280868,-6.243855,4972.287855,6505.905546,8148.139043,10.0,55,82,130,117,143,152,"[[105.28598, 131.675779, 140.321242], [-39.379402, -39.357564, -0.107486]]","[[105.28598, 131.675779, 140.321242], [65.906578, 92.318215, 140.213757]]",18,24,1,8,1,"1,0,0",Nominal,False,0.2973286807537079,38786.0390625,3234.1928370666506,1940.515869140625,0.0,0.5203847289085388,0.7405806183815002,8148.1391813659675,6505.905382537842,4972.288077087403,0.0,1.0,58.09
31,19,24,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,105.504463,53.015602,139.798514,65.906578,92.318215,140.213757,-39.597885,39.302613,0.415242,85.705521,72.666908,140.006135,55.793013,3241.016153,6128.754267,3079.6763,8120.895681,3828.51312,5362.765112,8145.017116,-2300.241147,2283.088812,24.121435,4978.633693,4221.220706,8132.956398,10.0,55,43,129,117,104,152,"[[105.504463, 53.015602, 139.798514], [-39.597885, 39.302613, 0.415242]]","[[105.504463, 53.015602, 139.798514], [65.906578, 92.318215, 140.213757]]",19,24,2,8,1,"1,0,0",Nominal,False,0.35927215218544006,38893.890625,3241.01621383667,1944.60986328125,0.0,0.47551172971725464,0.7421430349349976,8132.95632598877,4221.220701065064,4978.633693389893,0.0,1.0,58.09
32,14,26,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,26.527176,52.960644,140.106271,66.048546,52.717599,179.157541,39.52137,-0.243045,39.05127,46.287861,52.839121,159.631906,55.560772,3227.525272,1540.963648,3076.483802,8138.77326,3836.760028,3062.365332,10407.261531,2295.796379,-14.11847,2268.48827,2688.861838,3069.424567,9273.017396,10.0,16,42,130,78,64,191,"[[26.527176, 52.960644, 140.106271], [39.52137, -0.243045, 39.05127]]","[[26.527176, 52.960644, 140.106271], [66.048546, 52.717599, 179.157541]]",14,26,3,8,1,"1,0,0",Nominal,False,0.45180022716522217,40279.42578125,3227.5252421188356,1936.51513671875,0.0,0.4051491320133209,0.7390537858009338,9273.017781524659,3069.4244202423097,2688.86183795929,0.0,1.0,58.09
33,15,26,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,26.592621,52.4196,218.516567,66.048546,52.717599,179.157541,39.455925,0.297999,-39.359027,46.320583,52.5686,198.837054,55.731426,3237.438508,1544.765345,3045.054585,12693.627382,3836.760028,3062.365332,10407.261531,2291.994683,17.310747,-2286.365852,2690.762686,3053.709958,11550.444457,10.0,16,42,169,78,64,230,"[[26.592621, 52.4196, 218.516567], [39.455925, 0.297999, -39.359027]]","[[26.592621, 52.4196, 218.516567], [66.048546, 52.717599, 179.157541]]",15,26,2,8,1,"1,0,0",Nominal,False,0.5009678602218628,40896.0234375,3237.4385502243044,1942.4632568359375,0.0,0.36994439363479614,0.7413237690925598,11550.445201721192,3053.709956626892,2690.7626864242557,0.0,1.0,58.09
34,19,26,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,105.504463,53.015602,139.798514,66.048546,52.717599,179.157541,-39.455917,-0.298003,39.359027,85.776505,52.8666,159.478027,55.73142,3237.438194,6128.754267,3079.6763,8120.895681,3836.760028,3062.365332,10407.261531,-2291.994239,-17.310968,2286.36585,4982.757147,3071.020816,9264.078606,10.0,56,42,129,117,65,191,"[[105.504463, 53.015602, 139.798514], [-39.455917, -0.298003, 39.359027]]","[[105.504463, 53.015602, 139.798514], [66.048546, 52.717599, 179.157541]]",19,26,2,8,1,"1,0,0",Nominal,False,0.4196670651435852,39813.88671875,3237.4387718200687,1942.4632568359375,0.0,0.4302145838737488,0.7413237690925598,9264.078608398439,3071.0207961273195,4982.757147369385,0.0,1.0,58.09
35,20,26,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,105.569908,52.474558,218.208811,66.048546,52.717599,179.157541,-39.521362,0.243041,-39.05127,85.809227,52.596079,198.683176,55.560767,3227.524957,6132.555964,3048.247083,12675.749803,3836.760028,3062.365332,10407.261531,-2295.795936,14.118249,-2268.488272,4984.657996,3055.306207,11541.505667,10.0,56,42,169,117,64,230,"[[105.569908, 52.474558, 218.208811], [-39.521362, 0.243041, -39.05127]]","[[105.569908, 52.474558, 218.208811], [66.048546, 52.717599, 179.157541]]",20,26,1,8,1,"1,0,0",Nominal,False,0.3852109909057617,39374.44921875,3227.5250205230714,1936.51513671875,0.0,0.454362154006958,0.7390537858009338,11541.506028594971,3055.306110916138,4984.657995834351,0.0,1.0,58.09
36,24,22,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,65.906578,92.318215,140.213757,105.42794,92.075174,179.265026,39.521362,-0.243041,39.05127,85.667259,92.196695,159.739391,55.560767,3227.524957,3828.51312,5362.765112,8145.017116,6124.309056,5348.646863,10413.505388,2295.795936,-14.118249,2268.488272,4976.411088,5355.705987,9279.261252,10.0,55,82,130,117,104,191,"[[65.906578, 92.318215, 140.213757], [39.521362, -0.243041, 39.05127]]","[[65.906578, 92.318215, 140.213757], [105.42794, 92.075174, 179.265026]]",24,22,8,4,1,"1,0,0",Nominal,False,0.48354625701904297,40781.1796875,3227.5250205230714,1936.51513671875,0.0,0.38168710470199585,0.7390537858009338,9279.261463775636,5355.705920791626,4976.411087875366,0.0,1.0,58.09
37,24,23,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,65.906578,92.318215,140.213757,26.450655,92.020216,179.572783,-39.455923,-0.297999,39.359027,46.178617,92.169216,159.89327,55.731424,3237.438429,3828.51312,5362.765112,8145.017116,1536.518548,5345.454365,10431.382967,-2291.994572,-17.310747,2286.365851,2682.515834,5354.109738,9288.200042,10.0,16,82,130,77,104,191,"[[65.906578, 92.318215, 140.213757], [-39.455923, -0.297999, 39.359027]]","[[65.906578, 92.318215, 140.213757], [26.450655, 92.020216, 179.572783]]",24,23,8,8,1,"1,0,0",Nominal,False,0.6705381274223328,42842.05078125,3237.4385502243044,1942.4632568359375,0.0,0.24423791468143463,0.7413237690925598,9288.200636901856,5354.109988098145,2682.515778465271,0.0,1.0,58.09
38,24,27,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,65.906578,92.318215,140.213757,65.830055,131.377787,179.680284,-0.076523,39.059572,39.466528,65.868317,111.848001,159.94702,55.527136,3225.571341,3828.51312,5362.765112,8145.017116,3824.067909,7631.735673,10437.627703,-4.445211,2268.970562,2292.610587,3826.290514,6497.250393,9291.322409,10.0,55,82,130,77,143,191,"[[65.906578, 92.318215, 140.213757], [-0.076523, 39.059572, 39.466528]]","[[65.906578, 92.318215, 140.213757], [65.830055, 131.377787, 179.680284]]",24,27,8,4,1,"1,0,0",Nominal,False,0.19086334109306335,37150.59375,3225.5712106704714,1935.3427734375,0.0,0.597633421421051,0.738606333732605,9291.322478027345,6497.250738372803,3826.2905142211916,0.0,1.0,58.09
39,24,26,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,65.906578,92.318215,140.213757,66.048546,52.717599,179.157541,0.141968,-39.600616,38.943784,65.977562,72.517907,159.685649,55.541401,3226.399999,3828.51312,5362.765112,8145.017116,3836.760028,3062.365332,10407.261531,8.246908,-2300.39978,2262.244415,3832.636574,4212.565222,9276.139323,10.0,55,42,130,78,104,191,"[[65.906578, 92.318215, 140.213757], [0.141968, -39.600616, 38.943784]]","[[65.906578, 92.318215, 140.213757], [66.048546, 52.717599, 179.157541]]",24,26,8,8,1,"1,0,0",Nominal,False,0.39372822642326355,39752.30078125,3226.4002004241947,1935.8402099609375,0.0,0.44791123270988464,0.7387961745262146,9276.139622650147,4212.5651705169685,3832.63657371521,0.0,1.0,58.09
40,25,23,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,65.972023,91.777168,218.624068,26.450655,92.020216,179.572783,-39.521368,0.243049,-39.051285,46.211339,91.898692,199.098426,55.560782,3227.525813,3832.314817,5331.335672,12699.872118,1536.518548,5345.454365,10431.382967,-2295.796269,14.118693,-2268.489151,2684.416682,5338.395019,11565.627542,10.0,16,81,169,77,104,230,"[[65.972023, 91.777168, 218.624068], [-39.521368, 0.243049, -39.051285]]","[[65.972023, 91.777168, 218.624068], [26.450655, 92.020216, 179.572783]]",25,23,4,8,1,"1,0,0",Nominal,False,0.686024010181427,42941.55859375,3227.525906906128,1936.515625,0.0,0.23204520344734192,0.7390539646148682,11565.627170715332,5338.395302886963,2684.416626930237,0.0,1.0,58.09
41,25,27,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,65.972023,91.777168,218.624068,65.830055,131.377787,179.680284,-0.141968,39.60062,-38.943784,65.901039,111.577478,199.152176,55.541404,3226.400156,3832.314817,5331.335672,12699.872118,3824.067909,7631.735673,10437.627703,-8.246908,2300.400001,-2262.244415,3828.191363,6481.535673,11568.74991,10.0,55,81,169,77,143,230,"[[65.972023, 91.777168, 218.624068], [-0.141968, 39.60062, -38.943784]]","[[65.972023, 91.777168, 218.624068], [65.830055, 131.377787, 179.680284]]",25,27,4,4,1,"1,0,0",Nominal,False,0.37979093194007874,39382.6640625,3226.400643615723,1935.8404541015625,0.0,0.4582081735134125,0.7387962937355042,11568.749898223878,6481.536053161622,3828.1913626861574,0.0,1.0,58.09
42,25,22,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,65.972023,91.777168,218.624068,105.42794,92.075174,179.265026,39.455917,0.298006,-39.359042,85.699982,91.926171,198.944547,55.731431,3237.438817,3832.314817,5331.335672,12699.872118,6124.309056,5348.646863,10413.505388,2291.994239,17.311191,-2286.36673,4978.311936,5339.991268,11556.688753,10.0,55,81,169,117,104,230,"[[65.972023, 91.777168, 218.624068], [39.455917, 0.298006, -39.359042]]","[[65.972023, 91.777168, 218.624068], [105.42794, 92.075174, 179.265026]]",25,22,4,4,1,"1,0,0",Nominal,False,0.3449477255344391,38775.109375,3237.4387718200687,1942.4632568359375,0.0,0.4856058359146118,0.7413237690925598,11556.688883972169,5339.9912355804445,4978.311936340332,0.0,1.0,58.09
43,26,23,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,66.048546,52.717599,179.157541,26.450655,92.020216,179.572783,-39.597891,39.302617,0.415242,46.2496,72.368908,179.365162,55.79302,3241.016545,3836.760028,3062.365332,10407.261531,1536.518548,5345.454365,10431.382967,-2300.24148,2283.089033,24.121436,2686.639288,4203.909848,10419.322249,10.0,16,42,169,78,104,191,"[[66.048546, 52.717599, 179.157541], [-39.597891, 39.302617, 0.415242]]","[[66.048546, 52.717599, 179.157541], [26.450655, 92.020216, 179.572783]]",26,23,8,8,1,"1,0,0",Nominal,False,0.4761904776096344,40469.19140625,3241.0166570281986,1944.610107421875,0.0,0.3887416422367096,0.7421430945396423,10419.322919311524,4203.910083160401,2686.6392324447634,0.0,1.0,58.09
44,26,25,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,66.048546,52.717599,179.157541,65.972023,91.777168,218.624068,-0.076523,39.059569,39.466528,66.010284,72.247383,198.890804,55.527134,3225.571185,3836.760028,3062.365332,10407.261531,3832.314817,5331.335672,12699.872118,-4.445211,2268.970341,2292.610587,3834.537422,4196.850502,11553.566824,10.0,55,42,169,78,103,230,"[[66.048546, 52.717599, 179.157541], [-0.076523, 39.059569, 39.466528]]","[[66.048546, 52.717599, 179.157541], [65.972023, 91.777168, 218.624068]]",26,25,8,4,1,"1,0,0",Nominal,False,0.25435540080070496,37357.46484375,3225.570989074707,1935.3427734375,0.0,0.5507377982139587,0.738606333732605,11553.56704284668,4196.850485305787,3834.537422180176,0.0,1.0,58.09
45,26,22,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,66.048546,52.717599,179.157541,105.42794,92.075174,179.265026,39.379395,39.357575,0.107486,85.738243,72.396387,179.211284,55.675551,3234.192756,3836.760028,3062.365332,10407.261531,6124.309056,5348.646863,10413.505388,2287.549028,2286.281531,6.243857,4980.534542,4205.506097,10410.383459,10.0,56,42,169,117,104,191,"[[66.048546, 52.717599, 179.157541], [39.379395, 39.357575, 0.107486]]","[[66.048546, 52.717599, 179.157541], [105.42794, 92.075174, 179.265026]]",26,22,8,4,1,"1,0,0",Nominal,False,0.28687572479248047,38761.17578125,3234.1928370666506,1940.515869140625,0.0,0.5281260013580322,0.7405806183815002,10410.383746185304,4205.506015853882,4980.534541854859,0.0,1.0,58.09
46,27,22,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,65.830055,131.377787,179.680284,105.42794,92.075174,179.265026,39.597885,-39.302613,-0.415258,85.628998,111.726481,179.472655,55.793014,3241.016158,3824.067909,7631.735673,10437.627703,6124.309056,5348.646863,10413.505388,2300.241147,-2283.08881,-24.122315,4974.188482,6490.191268,10425.566546,10.0,55,82,169,117,143,191,"[[65.830055, 131.377787, 179.680284], [39.597885, -39.302613, -0.415258]]","[[65.830055, 131.377787, 179.680284], [105.42794, 92.075174, 179.265026]]",27,22,4,4,1,"1,0,0",Nominal,False,0.3561749756336212,39152.65234375,3241.0164354324343,1944.60986328125,0.0,0.4778102934360504,0.7421430349349976,10425.566601562501,6490.191583709717,4974.18848236084,0.0,1.0,58.09
47,27,23,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,65.830055,131.377787,179.680284,26.450655,92.020216,179.572783,-39.3794,-39.357571,-0.107501,46.140355,111.699002,179.626534,55.675552,3234.192835,3824.067909,7631.735673,10437.627703,1536.518548,5345.454365,10431.382967,-2287.549361,-2286.281308,-6.244736,2680.293228,6488.595019,10434.505335,10.0,16,82,169,77,143,191,"[[65.830055, 131.377787, 179.680284], [-39.3794, -39.357571, -0.107501]]","[[65.830055, 131.377787, 179.680284], [26.450655, 92.020216, 179.572783]]",27,23,4,8,1,"1,0,0",Nominal,False,0.49438637495040894,40770.1640625,3234.193058662415,1940.515869140625,0.0,0.37444764375686646,0.7405806183815002,10434.504888305664,6488.595207824707,2680.293172950745,0.0,1.0,58.09
48,28,37,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,26.592621,52.4196,218.516567,26.5161,91.479169,257.98308,-0.076521,39.059569,39.466512,26.55436,71.949385,238.249823,55.527123,3225.57056,1544.765345,3045.054585,12693.627382,1540.320245,5314.024927,14986.237089,-4.4451,2268.970342,2292.609706,1542.542795,4179.539756,13839.932236,10.0,16,42,208,38,103,269,"[[26.592621, 52.4196, 218.516567], [-0.076521, 39.059569, 39.466512]]","[[26.592621, 52.4196, 218.516567], [26.5161, 91.479169, 257.98308]]",28,37,3,8,2,"2,0,0",Nominal,False,1.0,50472.89453125,3225.570989074707,1935.3427734375,0.0,0.0,0.738606333732605,13839.932749786378,4179.539867401123,1542.5427396392822,0.0,5.430654988463878e-06,58.09
49,29,37,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,26.658066,51.878557,296.926879,26.5161,91.479169,257.98308,-0.141966,39.600612,-38.943799,26.587083,71.678863,277.454979,55.541409,3226.40046,1548.567042,3013.625366,17248.482385,1540.320245,5314.024927,14986.237089,-8.246797,2300.399561,-2262.245296,1544.443644,4163.825147,16117.359737,10.0,16,41,247,38,103,308,"[[26.658066, 51.878557, 296.926879], [-0.141966, 39.600612, -38.943799]]","[[26.658066, 51.878557, 296.926879], [26.5161, 91.479169, 257.98308]]",29,37,2,8,2,"2,0,0",Nominal,False,1.0,51615.73828125,3226.4002004241947,1935.8402099609375,0.0,0.0,0.7387961745262146,16117.36016998291,4163.825182189942,1544.4435881042482,0.0,5.430654988463878e-06,58.09
50,30,37,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,26.439577,130.538749,297.449607,26.5161,91.479169,257.98308,0.076523,-39.05958,-39.466528,26.477839,111.008959,277.716343,55.527142,3225.571652,1535.875034,7582.99593,17278.847677,1540.320245,5314.024927,14986.237089,4.445211,-2268.971003,-2292.610588,1538.097639,6448.510429,16132.542383,10.0,16,81,247,38,142,309,"[[26.439577, 130.538749, 297.449607], [0.076523, -39.05958, -39.466528]]","[[26.439577, 130.538749, 297.449607], [26.5161, 91.479169, 257.98308]]",30,37,1,8,2,"2,0,0",Nominal,False,1.0,50315.81640625,3225.570989074707,1935.3427734375,0.0,0.0,0.738606333732605,16132.543911743165,6448.5103068542485,1538.0976394081117,0.0,5.430654988463878e-06,58.09
51,31,37,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,26.374132,131.079781,219.039311,26.5161,91.479169,257.98308,0.141968,-39.600612,38.943769,26.445116,111.279475,238.511195,55.541388,3226.399224,1532.073337,7614.424485,12723.993554,1540.320245,5314.024927,14986.237089,8.246908,-2300.399558,2262.243535,1536.196791,6464.224706,13855.115321,10.0,16,81,209,38,143,269,"[[26.374132, 131.079781, 219.039311], [0.141968, -39.600612, 38.943769]]","[[26.374132, 131.079781, 219.039311], [26.5161, 91.479169, 257.98308]]",31,37,2,8,2,"2,0,0",Nominal,False,1.0,50697.98046875,3226.4002004241947,1935.8402099609375,0.0,0.0,0.7387961745262146,13855.115605163575,6464.22499206543,1536.1967909431457,0.0,5.430654988463878e-06,58.09
52,28,38,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,26.592621,52.4196,218.516567,65.972023,91.777168,218.624068,39.379402,39.357567,0.107501,46.282322,72.098384,218.570318,55.675551,3234.192757,1544.765345,3045.054585,12693.627382,3832.314817,5331.335672,12699.872118,2287.549472,2286.281088,6.244735,2688.540081,4188.195129,12696.74975,10.0,16,42,208,77,103,230,"[[26.592621, 52.4196, 218.516567], [39.379402, 39.357567, 0.107501]]","[[26.592621, 52.4196, 218.516567], [65.972023, 91.777168, 218.624068]]",28,38,3,8,2,"2,0,0",Nominal,False,0.5300038456916809,40733.61328125,3234.1928370666506,1940.515869140625,0.0,0.34807005524635315,0.7405806183815002,12696.749453125001,4188.195397949219,2688.540080909729,0.0,1.0,58.09
53,31,38,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,26.374132,131.079781,219.039311,65.972023,91.777168,218.624068,39.597891,-39.302613,-0.415242,46.173078,111.428474,218.831689,55.793018,3241.016389,1532.073337,7614.424485,12723.993554,3832.314817,5331.335672,12699.872118,2300.24148,-2283.088813,-24.121436,2682.194077,6472.880079,12711.932836,10.0,16,81,208,77,143,231,"[[26.374132, 131.079781, 219.039311], [39.597891, -39.302613, -0.415242]]","[[26.374132, 131.079781, 219.039311], [65.972023, 91.777168, 218.624068]]",31,38,2,8,2,"2,0,0",Nominal,False,0.5845915675163269,41683.26953125,3241.0166570281986,1944.610107421875,0.0,0.3082925081253052,0.7421430945396423,12711.933194885254,6472.8805226135255,2682.1940214157107,0.0,1.0,58.09
54,32,38,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,105.351425,131.134746,218.731554,65.972023,91.777168,218.624068,-39.379402,-39.357579,-0.107486,85.661724,111.455957,218.677811,55.675559,3234.193225,6119.864288,7617.617424,12706.115974,3832.314817,5331.335672,12699.872118,-2287.549472,-2286.281751,-6.243856,4976.089552,6474.476548,12702.994046,10.0,55,81,208,117,143,230,"[[105.351425, 131.134746, 218.731554], [-39.379402, -39.357579, -0.107486]]","[[105.351425, 131.134746, 218.731554], [65.972023, 91.777168, 218.624068]]",32,38,1,8,2,"2,0,0",Nominal,False,0.3511420786380768,38964.49609375,3234.1932802581787,1940.51611328125,0.0,0.4805316627025604,0.740580677986145,12702.994021759034,6474.476898498536,4976.089774017334,0.0,1.0,58.09
55,33,38,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,105.569908,52.474558,218.208811,65.972023,91.777168,218.624068,-39.597885,39.30261,0.415258,85.770966,72.125863,218.416439,55.793011,3241.016003,6132.555964,3048.247083,12675.749803,3832.314817,5331.335672,12699.872118,-2300.241147,2283.08859,24.122315,4982.43539,4189.791378,12687.81096,10.0,55,42,208,117,103,230,"[[105.569908, 52.474558, 218.208811], [-39.597885, 39.30261, 0.415258]]","[[105.569908, 52.474558, 218.208811], [65.972023, 91.777168, 218.624068]]",33,38,2,8,2,"2,0,0",Nominal,False,0.3519163727760315,38776.51171875,3241.015992240906,1944.609619140625,0.0,0.48097068071365356,0.742142915725708,12687.811166381836,4189.791330642701,4982.435390319824,0.0,1.0,58.09
56,28,40,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,26.592621,52.4196,218.516567,66.113991,52.176559,257.567852,39.52137,-0.243041,39.051285,46.353306,52.29808,238.04221,55.560783,3227.52589,1544.765345,3045.054585,12693.627382,3840.561725,3030.936334,14962.116533,2295.796379,-14.118251,2268.489151,2692.663535,3037.995459,13827.871958,10.0,16,42,208,78,64,269,"[[26.592621, 52.4196, 218.516567], [39.52137, -0.243041, 39.051285]]","[[26.592621, 52.4196, 218.516567], [66.113991, 52.176559, 257.567852]]",28,40,3,8,2,"2,0,0",Nominal,False,0.49670925736427307,41018.8203125,3227.5252421188356,1936.51513671875,0.0,0.3719589412212372,0.7390537858009338,13827.871735534669,3037.995493011475,2692.6635348892214,0.0,1.0,58.09
57,29,40,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,26.658066,51.878557,296.926879,66.113991,52.176559,257.567852,39.455925,0.298003,-39.359027,46.386028,52.027558,277.247365,55.731426,3237.438509,1548.567042,3013.625366,17248.482385,3840.561725,3030.936334,14962.116533,2291.994683,17.310967,-2286.365851,2694.564383,3022.28085,16105.299459,10.0,16,41,247,78,64,308,"[[26.658066, 51.878557, 296.926879], [39.455925, 0.298003, -39.359027]]","[[26.658066, 51.878557, 296.926879], [66.113991, 52.176559, 257.567852]]",29,40,2,8,2,"2,0,0",Nominal,False,0.6093689799308777,42145.51171875,3237.4389934158326,1942.4635009765625,0.0,0.28958410024642944,0.7413238883018494,16105.300042114259,3022.280807800293,2694.564383354187,0.0,1.0,58.09
