component,voxels,volume_mm3,centroid_z_voxel,centroid_y_voxel,centroid_x_voxel,bbox_z,bbox_y,bbox_x
1329,7,0.010977214647224,221.0,115.0,362.0,7,7,1
1287,7,0.010977214647224,211.42857142857142,154.28571428571428,368.7142857142857,2,4,4
126,7,0.010977214647224,35.714285714285715,35.857142857142854,372.2857142857143,2,5,4
1114,7,0.010977214647224,173.0,367.0,317.0,1,7,7
1714,7,0.010977214647224,323.42857142857144,121.28571428571429,355.14285714285717,5,2,5
1713,7,0.010977214647224,323.0,200.0,356.0,7,1,7
1272,7,0.010977214647224,202.85714285714286,169.28571428571428,362.0,6,6,1
470,7,0.010977214647224,62.142857142857146,135.28571428571428,342.0,5,6,1
1709,7,0.010977214647224,319.2857142857143,201.0,42.714285714285715,4,1,4
1708,7,0.010977214647224,320.7142857142857,150.14285714285714,381.0,6,6,1
420,7,0.010977214647224,60.714285714285715,61.57142857142857,231.42857142857142,5,2,4
1705,7,0.010977214647224,319.7142857142857,211.14285714285714,323.0,6,6,1
1696,7,0.010977214647224,319.0,141.0,352.0,7,1,7
353,7,0.010977214647224,47.142857142857146,219.28571428571428,219.42857142857142,3,2,4
1164,7,0.010977214647224,181.0,347.0,344.0,7,7,1
1176,7,0.010977214647224,181.14285714285714,240.42857142857142,331.7142857142857,3,4,3
1191,7,0.010977214647224,185.14285714285714,297.85714285714283,214.71428571428572,3,2,4
1204,7,0.010977214647224,196.14285714285714,297.57142857142856,134.71428571428572,5,2,3
521,7,0.010977214647224,68.85714285714286,65.57142857142857,316.57142857142856,3,4,4
1602,7,0.010977214647224,297.42857142857144,90.14285714285714,361.0,5,5,1
1790,7,0.010977214647224,342.7142857142857,179.28571428571428,162.42857142857142,4,3,2
1354,7,0.010977214647224,224.0,180.0,57.57142857142857,5,1,4
910,7,0.010977214647224,133.57142857142858,351.7142857142857,331.85714285714283,2,4,5
45,7,0.010977214647224,21.285714285714285,187.71428571428572,72.42857142857143,4,4,2
1564,7,0.010977214647224,281.7142857142857,220.42857142857142,334.2857142857143,4,2,4
1016,7,0.010977214647224,153.28571428571428,285.85714285714283,337.42857142857144,2,5,5
879,7,0.010977214647224,125.71428571428571,32.42857142857143,381.0,6,6,1
1791,7,0.010977214647224,342.14285714285717,219.14285714285714,213.0,4,3,3
1356,7,0.010977214647224,224.28571428571428,318.85714285714283,336.42857142857144,6,2,6
984,7,0.010977214647224,142.85714285714286,288.57142857142856,324.2857142857143,5,5,2
624,7,0.010977214647224,81.57142857142857,266.2857142857143,324.2857142857143,5,6,2
231,7,0.010977214647224,40.142857142857146,354.14285714285717,383.0,5,5,1
1772,7,0.010977214647224,339.0,240.0,352.0,7,1,7
1000,7,0.010977214647224,147.0,338.57142857142856,318.42857142857144,5,2,4
872,7,0.010977214647224,122.14285714285714,242.28571428571428,272.14285714285717,3,3,3
995,7,0.010977214647224,146.42857142857142,180.85714285714286,316.57142857142856,6,2,6
987,7,0.010977214647224,143.28571428571428,310.14285714285717,363.0,4,5,1
164,7,0.010977214647224,36.0,113.0,313.0,1,7,7
1513,6,0.009409041126192001,271.0,365.5,376.5,1,6,6
1889,6,0.009409041126192001,363.1666666666667,338.3333333333333,376.8333333333333,5,2,4
1552,6,0.009409041126192001,279.5,327.5,344.0,6,6,1
1893,6,0.009409041126192001,363.0,298.6666666666667,36.166666666666664,3,2,4
1650,6,0.009409041126192001,305.8333333333333,358.6666666666667,378.3333333333333,4,3,3
1541,6,0.009409041126192001,278.0,287.6666666666667,343.1666666666667,5,5,2
1640,6,0.009409041126192001,302.1666666666667,140.33333333333334,316.0,3,2,3
1685,6,0.009409041126192001,316.5,169.0,342.0,4,3,1
1556,6,0.009409041126192001,279.5,171.83333333333334,303.0,4,4,1
112,6,0.009409041126192001,29.666666666666668,75.16666666666667,225.66666666666666,4,3,3
1649,6,0.009409041126192001,305.0,354.0,383.1666666666667,3,5,2
1762,6,0.009409041126192001,337.5,91.5,322.0,6,6,1
1570,6,0.009409041126192001,283.5,121.66666666666667,354.8333333333333,4,3,3
46,6,0.009409041126192001,20.666666666666668,201.66666666666666,87.0,3,3,5
1885,6,0.009409041126192001,361.6666666666667,122.16666666666667,45.5,3,2,4
1565,6,0.009409041126192001,282.0,180.0,257.8333333333333,3,1,3
1573,6,0.009409041126192001,283.1666666666667,356.8333333333333,331.6666666666667,4,2,3
1579,6,0.009409041126192001,290.3333333333333,105.66666666666667,377.3333333333333,2,4,4
127,6,0.009409041126192001,35.5,40.5,337.0,2,4,3
1652,6,0.009409041126192001,309.8333333333333,169.0,374.1666666666667,3,3,3
1881,6,0.009409041126192001,360.8333333333333,160.33333333333334,330.1666666666667,3,2,3
146,6,0.009409041126192001,35.0,268.5,60.5,1,6,6
1526,6,0.009409041126192001,277.5,114.5,381.0,6,6,1
1786,6,0.009409041126192001,341.5,31.5,361.0,6,6,1
1785,6,0.009409041126192001,340.5,288.5,343.0,6,6,1
1609,6,0.009409041126192001,297.5,180.0,373.5,6,1,6
89,6,0.009409041126192001,24.0,357.0,278.5,3,1,4
1547,6,0.009409041126192001,278.0,121.5,349.5,3,2,4
55,6,0.009409041126192001,20.666666666666668,298.8333333333333,184.83333333333334,3,3,5
721,6,0.009409041126192001,101.5,266.5,305.0,6,6,1
414,6,0.009409041126192001,60.5,254.5,382.0,6,6,1
1009,6,0.009409041126192001,153.0,87.5,375.5,1,6,6
1088,6,0.009409041126192001,163.5,191.5,382.0,6,6,1
482,6,0.009409041126192001,61.166666666666664,245.33333333333334,125.5,4,2,4
494,6,0.009409041126192001,62.0,51.5,322.0,3,4,1
497,6,0.009409041126192001,63.0,269.1666666666667,33.166666666666664,5,5,2
1059,6,0.009409041126192001,159.5,278.3333333333333,78.5,4,2,2
506,6,0.009409041126192001,64.5,84.0,292.5,2,3,2
511,6,0.009409041126192001,65.5,249.83333333333334,343.0,4,5,1
1046,6,0.009409041126192001,159.16666666666666,142.33333333333334,328.3333333333333,3,3,3
1014,6,0.009409041126192001,153.0,227.5,316.5,1,6,6
1361,6,0.009409041126192001,224.66666666666666,317.8333333333333,116.66666666666667,4,2,3
1098,6,0.009409041126192001,165.16666666666666,316.6666666666667,293.6666666666667,3,2,3
1005,6,0.009409041126192001,149.0,260.5,319.5,3,4,2
1003,6,0.009409041126192001,148.0,21.0,327.5,3,1,4
1365,6,0.009409041126192001,226.16666666666666,298.6666666666667,357.5,4,2,4
1222,6,0.009409041126192001,198.83333333333334,22.0,158.5,5,1,6
985,6,0.009409041126192001,144.5,151.5,362.0,6,6,1
978,6,0.009409041126192001,140.83333333333334,278.1666666666667,215.66666666666666,3,2,3
977,6,0.009409041126192001,141.0,111.5,342.0,3,4,1
1374,6,0.009409041126192001,232.0,147.5,356.5,1,6,6
541,6,0.009409041126192001,74.66666666666667,325.0,338.5,2,3,4
1089,6,0.009409041126192001,163.5,42.166666666666664,352.8333333333333,4,2,4
342,6,0.009409041126192001,45.5,280.0,236.5,6,1,6
241,6,0.009409041126192001,40.333333333333336,118.83333333333333,303.1666666666667,3,3,2
1275,6,0.009409041126192001,204.83333333333334,70.16666666666667,381.0,4,5,1
383,6,0.009409041126192001,55.5,352.6666666666667,331.5,2,4,4
386,6,0.009409041126192001,56.0,197.0,319.5,1,3,4
370,6,0.009409041126192001,55.666666666666664,233.83333333333334,331.1666666666667,2,3,3
1187,6,0.009409041126192001,185.5,339.0,317.5,6,1,6
1250,6,0.009409041126192001,200.5,267.5,324.0,6,6,1
1175,6,0.009409041126192001,182.5,151.16666666666666,342.6666666666667,6,4,2
354,6,0.009409041126192001,48.166666666666664,280.3333333333333,59.166666666666664,5,2,4
398,6,0.009409041126192001,56.0,295.3333333333333,379.1666666666667,1,5,5
1155,6,0.009409041126192001,180.5,287.5,285.0,6,6,1
413,6,0.009409041126192001,59.333333333333336,217.83333333333334,343.1666666666667,3,3,2
1112,6,0.009409041126192001,173.0,207.5,355.5,1,6,6
1276,6,0.009409041126192001,204.83333333333334,140.66666666666666,37.0,4,2,4
1138,6,0.009409041126192001,178.66666666666666,44.0,366.8333333333333,3,3,3
1133,6,0.009409041126192001,178.83333333333334,298.6666666666667,272.3333333333333,5,2,4
466,6,0.009409041126192001,62.5,89.5,323.0,6,6,1
1280,6,0.009409041126192001,207.0,82.16666666666667,355.8333333333333,5,2,5
477,6,0.009409041126192001,60.166666666666664,202.66666666666666,288.8333333333333,2,4,2
1282,6,0.009409041126192001,207.5,339.0,339.5,4,3,2
1283,6,0.009409041126192001,211.16666666666666,144.0,378.5,3,3,2
1286,6,0.009409041126192001,211.5,149.0,374.0,2,3,3
1390,6,0.009409041126192001,237.5,129.0,342.0,4,3,1
996,6,0.009409041126192001,145.83333333333334,298.8333333333333,317.0,5,2,5
1411,6,0.009409041126192001,238.5,104.0,351.5,2,3,2
214,6,0.009409041126192001,36.0,367.1666666666667,235.83333333333334,1,5,5
1425,6,0.009409041126192001,240.5,348.5,383.0,6,6,1
1426,6,0.009409041126192001,239.83333333333334,199.33333333333334,373.1666666666667,3,2,3
840,6,0.009409041126192001,121.5,208.5,304.0,6,6,1
1434,6,0.009409041126192001,243.5,271.5,363.0,6,6,1
798,6,0.009409041126192001,114.0,350.5,313.5,1,6,6
792,6,0.009409041126192001,114.0,152.5,351.5,1,6,6
1440,6,0.009409041126192001,250.66666666666666,184.83333333333334,377.1666666666667,2,5,5
764,6,0.009409041126192001,104.33333333333333,219.33333333333334,43.666666666666664,3,3,3
885,6,0.009409041126192001,125.5,271.5,285.0,6,6,1
1471,6,0.009409041126192001,257.8333333333333,305.5,382.6666666666667,5,4,2
760,6,0.009409041126192001,104.5,258.0,372.5,6,1,6
1473,6,0.009409041126192001,258.1666666666667,42.833333333333336,368.0,3,3,3
192,6,0.009409041126192001,36.0,295.8333333333333,280.5,1,4,4
757,6,0.009409041126192001,102.66666666666667,51.5,361.5,3,4,2
1498,6,0.009409041126192001,263.5,311.5,344.0,6,6,1
733,6,0.009409041126192001,101.5,325.5,325.0,6,6,1
881,6,0.009409041126192001,125.0,179.16666666666666,64.16666666666667,4,3,3
1216,6,0.009409041126192001,197.5,188.0,323.0,4,3,1
229,6,0.009409041126192001,40.5,258.0,320.5,6,1,6
912,6,0.009409041126192001,134.0,128.5,355.5,1,6,6
890,6,0.009409041126192001,126.0,279.0,122.5,3,1,4
981,5,0.007840867605160002,143.0,94.0,381.0,5,5,1
575,5,0.007840867605160002,80.6,105.0,328.0,4,3,5
396,5,0.007840867605160002,56.0,269.0,313.0,1,5,5
397,5,0.007840867605160002,56.0,271.0,355.0,1,5,5
1694,5,0.007840867605160002,317.4,31.8,322.0,4,3,1
754,5,0.007840867605160002,101.4,359.2,331.6,2,3,2
611,5,0.007840867605160002,82.0,56.0,361.0,5,5,1
1150,5,0.007840867605160002,179.2,259.6,310.6,3,2,4
2,5,0.007840867605160002,16.0,349.0,183.0,1,5,5
110,5,0.007840867605160002,28.2,185.2,257.6,3,3,2
1804,5,0.007840867605160002,349.4,347.8,354.6,2,3,4
418,5,0.007840867605160002,60.2,49.4,361.0,4,4,1
1803,5,0.007840867605160002,349.4,344.2,358.2,2,3,3
1879,5,0.007840867605160002,360.6,260.0,115.2,4,1,4
763,5,0.007840867605160002,105.0,191.0,323.0,5,5,1
1877,5,0.007840867605160002,360.2,188.2,32.4,3,3,2
765,5,0.007840867605160002,105.0,309.0,363.0,5,5,1
392,5,0.007840867605160002,56.0,249.0,333.0,1,5,5
741,5,0.007840867605160002,100.4,64.8,308.6,2,3,2
766,5,0.007840867605160002,104.8,133.4,303.2,3,4,2
919,5,0.007840867605160002,138.0,21.4,230.0,3,2,3
1897,5,0.007840867605160002,363.2,338.6,36.4,3,2,4
1894,5,0.007840867605160002,363.0,298.6,74.8,3,2,3
914,5,0.007840867605160002,136.2,257.2,342.8,4,3,2
121,5,0.007840867605160002,30.8,282.6,221.0,3,3,3
1661,5,0.007840867605160002,314.8,156.4,381.0,4,4,1
1196,5,0.007840867605160002,192.4,265.2,357.2,2,3,3
117,5,0.007840867605160002,30.0,204.2,157.6,3,3,2
1188,5,0.007840867605160002,186.0,161.0,336.0,5,1,5
1669,5,0.007840867605160002,315.4,227.8,323.0,4,3,1
1890,5,0.007840867605160002,361.8,358.0,252.8,3,1,3
1186,5,0.007840867605160002,183.8,318.6,335.2,3,2,3
695,5,0.007840867605160002,98.8,199.0,163.8,3,1,3
1184,5,0.007840867605160002,184.8,60.8,212.4,4,2,4
1183,5,0.007840867605160002,183.4,191.2,323.0,4,4,1
1180,5,0.007840867605160002,183.0,258.0,333.0,5,1,5
1179,5,0.007840867605160002,183.0,248.0,382.0,5,5,1
1177,5,0.007840867605160002,181.2,252.4,343.0,4,4,1
1874,5,0.007840867605160002,360.4,52.2,361.0,4,3,1
1116,5,0.007840867605160002,176.2,57.6,381.0,4,4,1
983,5,0.007840867605160002,142.6,279.6,294.0,4,2,5
1776,5,0.007840867605160002,337.2,367.8,363.0,3,3,1
524,5,0.007840867605160002,68.4,182.2,277.6,2,3,2
526,5,0.007840867605160002,71.2,122.6,338.4,3,4,2
639,5,0.007840867605160002,84.2,269.8,285.4,3,3,2
877,5,0.007840867605160002,124.0,228.0,382.0,5,5,1
38,5,0.007840867605160002,21.0,83.2,87.2,3,3,4
1794,5,0.007840867605160002,344.2,58.8,322.0,3,3,1
1002,5,0.007840867605160002,147.2,352.8,305.4,3,3,2
1777,5,0.007840867605160002,337.8,74.6,361.0,3,4,1
642,5,0.007840867605160002,87.2,179.8,103.2,3,2,3
1793,5,0.007840867605160002,344.0,160.0,376.0,5,1,5
1825,5,0.007840867605160002,354.8,215.0,323.0,4,5,1
1782,5,0.007840867605160002,338.6,250.8,323.0,4,4,1
993,5,0.007840867605160002,146.0,154.0,304.0,5,5,1
986,5,0.007840867605160002,144.0,208.0,382.0,5,5,1
888,5,0.007840867605160002,125.6,327.6,363.0,4,4,1
1789,5,0.007840867605160002,341.2,318.4,374.8,3,2,3
76,5,0.007840867605160002,21.2,373.2,383.0,3,3,1
25,5,0.007840867605160002,19.4,302.6,70.2,2,2,2
1717,5,0.007840867605160002,321.8,278.0,370.8,3,1,3
548,5,0.007840867605160002,75.0,331.0,333.0,1,5,5
774,5,0.007840867605160002,108.0,142.0,278.0,5,1,5
775,5,0.007840867605160002,107.6,300.4,58.8,4,2,3
1111,5,0.007840867605160002,173.0,128.0,356.0,1,5,5
1101,5,0.007840867605160002,166.2,358.4,318.8,3,2,3
1099,5,0.007840867605160002,165.8,109.4,381.0,3,4,1
953,5,0.007840867605160002,141.0,129.0,323.0,5,5,1
1097,5,0.007840867605160002,164.6,133.6,342.4,2,4,2
48,5,0.007840867605160002,21.0,240.6,86.6,3,2,4
973,5,0.007840867605160002,140.6,325.8,324.8,4,4,2
777,5,0.007840867605160002,108.4,43.2,375.6,2,3,2
1076,5,0.007840867605160002,161.0,208.0,343.0,5,5,1
546,5,0.007840867605160002,75.0,231.0,314.0,1,5,5
92,5,0.007840867605160002,24.4,236.4,207.2,2,2,3
91,5,0.007840867605160002,25.2,231.8,33.6,3,3,2
895,5,0.007840867605160002,127.4,162.2,316.6,2,3,2
1748,5,0.007840867605160002,335.4,50.2,322.0,4,4,1
776,5,0.007840867605160002,107.6,243.4,277.8,2,2,3
1503,5,0.007840867605160002,263.6,239.8,103.6,4,2,2
340,5,0.007840867605160002,43.8,114.8,303.0,3,3,1
165,5,0.007840867605160002,36.0,114.0,372.0,1,5,5
218,5,0.007840867605160002,36.0,371.0,317.0,1,5,5
167,5,0.007840867605160002,36.8,158.6,379.2,2,2,3
216,5,0.007840867605160002,36.0,369.0,276.0,1,5,3
168,5,0.007840867605160002,36.0,190.0,315.0,1,5,5
326,5,0.007840867605160002,42.0,345.0,286.0,5,5,1
1428,5,0.007840867605160002,241.0,330.2,363.0,5,3,1
1328,5,0.007840867605160002,219.4,56.6,381.0,4,3,1
337,5,0.007840867605160002,43.6,317.0,376.0,4,1,5
1314,5,0.007840867605160002,218.2,97.4,342.0,4,4,1
1313,5,0.007840867605160002,219.0,58.0,342.0,5,5,1
1432,5,0.007840867605160002,242.2,141.4,333.8,3,2,3
1572,5,0.007840867605160002,284.0,339.0,337.0,5,1,5
1278,5,0.007840867605160002,205.2,103.2,334.4,3,3,2
173,5,0.007840867605160002,36.0,249.0,194.8,1,5,3
1623,5,0.007840867605160002,296.8,366.2,363.2,3,4,2
219,5,0.007840867605160002,36.0,371.8,240.0,1,3,5
254,5,0.007840867605160002,39.8,226.4,52.6,3,4,2
350,5,0.007840867605160002,47.0,370.0,345.0,5,5,1
1355,5,0.007840867605160002,223.2,299.0,58.8,3,1,3
1373,5,0.007840867605160002,231.6,304.4,358.2,2,4,3
1574,5,0.007840867605160002,284.8,200.2,356.6,4,2,4
1567,5,0.007840867605160002,283.8,109.4,342.0,4,3,1
1577,5,0.007840867605160002,286.0,102.0,376.0,5,1,5
298,5,0.007840867605160002,40.8,202.2,269.8,2,4,2
1385,5,0.007840867605160002,237.2,81.0,192.8,3,1,3
291,5,0.007840867605160002,42.0,158.0,304.0,5,5,1
1363,5,0.007840867605160002,227.0,82.0,376.0,5,1,5
1561,5,0.007840867605160002,281.0,210.0,362.0,5,5,1
285,5,0.007840867605160002,42.0,106.0,251.0,5,1,5
1362,5,0.007840867605160002,225.8,121.8,336.0,4,2,5
1583,5,0.007840867605160002,290.6,305.4,376.4,2,4,4
1584,5,0.007840867605160002,290.2,324.4,357.8,2,4,4
141,5,0.007840867605160002,35.0,228.0,59.0,1,5,5
1357,5,0.007840867605160002,225.0,52.0,342.0,5,5,1
1269,5,0.007840867605160002,200.8,74.4,381.0,3,4,1
1571,5,0.007840867605160002,284.0,319.0,318.0,5,1,5
356,5,0.007840867605160002,48.2,359.4,59.2,3,2,3
1450,5,0.007840867605160002,256.2,96.6,381.0,4,4,1
185,5,0.007840867605160002,36.0,275.4,194.2,1,4,3
352,5,0.007840867605160002,47.2,160.6,237.6,3,2,4
205,5,0.007840867605160002,36.0,335.4,320.8,1,4,3
206,5,0.007840867605160002,36.0,347.0,202.0,1,5,5
1506,5,0.007840867605160002,265.0,279.2,337.8,5,2,4
1647,5,0.007840867605160002,305.2,220.4,357.8,3,2,3
1505,5,0.007840867605160002,264.2,101.6,315.6,3,2,4
1637,5,0.007840867605160002,300.2,358.4,372.8,3,2,3
375,5,0.007840867605160002,55.0,267.0,298.0,1,5,5
1797,4,0.006272694084128001,348.5,226.5,356.5,2,2,2
752,4,0.006272694084128001,102.5,102.0,311.5,4,1,4
1568,4,0.006272694084128001,282.75,109.5,381.0,3,4,1
1887,4,0.006272694084128001,362.0,181.0,65.5,3,1,2
1497,4,0.006272694084128001,262.5,199.25,102.75,4,3,2
1899,4,0.006272694084128001,363.5,219.75,36.5,2,2,2
251,4,0.006272694084128001,39.75,222.75,288.0,2,3,3
1900,4,0.006272694084128001,365.75,336.75,28.0,2,3,3
913,4,0.006272694084128001,134.0,365.5,318.5,1,4,4
751,4,0.006272694084128001,102.5,35.5,361.0,4,4,1
894,4,0.006272694084128001,128.5,43.0,317.5,4,1,4
261,4,0.006272694084128001,39.0,281.5,307.5,1,2,2
893,4,0.006272694084128001,127.0,312.5,324.5,3,2,2
43,4,0.006272694084128001,20.75,142.75,68.0,2,3,3
892,4,0.006272694084128001,126.75,219.0,181.75,2,1,3
313,4,0.006272694084128001,41.5,280.0,65.5,4,1,4
1496,4,0.006272694084128001,262.5,129.5,381.0,4,4,1
166,4,0.006272694084128001,36.0,155.5,374.5,1,4,4
40,4,0.006272694084128001,21.5,109.5,33.0,4,4,1
1554,4,0.006272694084128001,279.25,113.5,342.0,3,4,1
1500,4,0.006272694084128001,263.5,89.5,381.0,4,4,1
1898,4,0.006272694084128001,363.0,338.75,74.75,3,2,2
610,4,0.006272694084128001,81.25,32.0,322.0,3,3,1
961,4,0.006272694084128001,139.75,240.75,290.25,2,3,2
1566,4,0.006272694084128001,282.5,82.0,44.0,2,1,3
1896,4,0.006272694084128001,362.75,318.75,94.25,3,2,2
725,4,0.006272694084128001,99.75,282.5,249.75,3,2,3
1507,4,0.006272694084128001,270.5,169.5,373.5,2,2,2
1892,4,0.006272694084128001,362.75,219.75,113.25,3,2,2
1891,4,0.006272694084128001,363.5,117.5,322.0,4,4,1
1558,4,0.006272694084128001,279.5,230.75,323.0,4,3,1
1501,4,0.006272694084128001,263.5,101.0,354.5,4,1,4
282,4,0.006272694084128001,40.5,101.0,284.5,2,3,2
54,4,0.006272694084128001,21.5,286.5,53.0,4,4,1
551,4,0.006272694084128001,78.25,120.0,303.25,3,3,2
944,4,0.006272694084128001,138.5,344.0,305.5,2,3,2
217,4,0.006272694084128001,36.0,369.25,219.0,1,3,3
1396,4,0.006272694084128001,237.5,272.5,382.0,4,4,1
701,4,0.006272694084128001,99.5,44.0,366.5,2,3,2
926,4,0.006272694084128001,138.5,157.5,362.0,4,4,1
1809,4,0.006272694084128001,353.5,240.0,337.5,4,1,4
1870,4,0.006272694084128001,359.5,161.0,370.5,4,1,4
882,4,0.006272694084128001,124.0,210.25,343.0,3,3,1
652,4,0.006272694084128001,90.0,280.25,280.75,3,3,2
658,4,0.006272694084128001,94.75,171.0,353.5,2,3,2
660,4,0.006272694084128001,94.25,191.0,333.25,2,3,3
664,4,0.006272694084128001,94.75,253.25,311.5,2,3,4
813,4,0.006272694084128001,119.5,38.5,381.0,4,4,1
672,4,0.006272694084128001,95.0,269.5,334.5,1,4,4
209,4,0.006272694084128001,36.0,347.0,293.5,1,3,4
1435,4,0.006272694084128001,243.5,30.5,381.0,4,4,1
796,4,0.006272694084128001,114.0,309.5,314.5,1,4,4
793,4,0.006272694084128001,114.0,212.5,331.5,1,4,4
1873,4,0.006272694084128001,358.75,240.0,58.5,3,1,2
780,4,0.006272694084128001,110.25,360.0,340.0,2,3,1
779,4,0.006272694084128001,108.25,293.25,324.5,2,3,2
778,4,0.006272694084128001,108.25,177.5,357.5,2,2,2
1437,4,0.006272694084128001,243.5,194.25,323.25,2,3,2
174,4,0.006272694084128001,36.0,250.5,118.5,1,4,4
213,4,0.006272694084128001,36.0,352.5,196.5,1,4,4
1443,4,0.006272694084128001,251.75,66.5,377.25,2,4,3
771,4,0.006272694084128001,104.5,362.5,83.5,2,2,2
768,4,0.006272694084128001,105.5,249.5,343.0,4,4,1
824,4,0.006272694084128001,119.0,279.75,309.5,3,3,4
17,4,0.006272694084128001,20.0,147.75,74.0,3,2,3
769,4,0.006272694084128001,104.75,264.25,315.0,3,2,3
650,4,0.006272694084128001,89.0,359.5,279.5,3,2,2
756,4,0.006272694084128001,103.5,43.0,331.5,4,1,4
1516,4,0.006272694084128001,275.0,119.0,342.0,3,3,1
873,4,0.006272694084128001,122.5,132.0,303.0,2,3,1
863,4,0.006272694084128001,119.5,364.0,344.5,2,3,2
198,4,0.006272694084128001,36.0,311.5,140.5,1,4,4
862,4,0.006272694084128001,119.5,364.0,305.5,2,3,2
204,4,0.006272694084128001,36.0,334.5,163.75,1,4,3
634,4,0.006272694084128001,81.5,318.5,312.0,2,2,3
1837,4,0.006272694084128001,355.0,199.0,311.5,3,1,2
170,4,0.006272694084128001,36.0,236.5,104.5,1,4,4
1431,4,0.006272694084128001,241.0,358.25,314.75,3,2,3
24,4,0.006272694084128001,19.75,281.25,170.0,2,3,3
643,4,0.006272694084128001,86.5,219.0,181.0,2,1,3
1534,4,0.006272694084128001,276.5,81.75,77.5,2,2,2
1454,4,0.006272694084128001,256.0,255.5,343.0,3,4,1
19,4,0.006272694084128001,20.0,187.75,33.75,3,2,2
647,4,0.006272694084128001,88.5,358.25,319.25,4,2,3
648,4,0.006272694084128001,88.5,84.5,237.5,2,2,2
649,4,0.006272694084128001,89.0,274.5,285.5,3,2,2
1223,4,0.006272694084128001,197.5,22.0,172.0,2,1,3
999,4,0.006272694084128001,146.0,248.25,343.0,3,3,1
1369,4,0.006272694084128001,231.75,224.5,358.25,2,4,3
1277,4,0.006272694084128001,204.5,279.0,136.5,4,1,4
105,4,0.006272694084128001,26.5,190.75,266.0,2,2,3
1166,4,0.006272694084128001,180.5,61.0,371.5,4,1,4
104,4,0.006272694084128001,27.0,173.75,52.75,3,3,2
1268,4,0.006272694084128001,199.5,298.25,215.25,2,2,3
1270,4,0.006272694084128001,201.25,75.5,342.0,3,4,1
1271,4,0.006272694084128001,201.5,114.5,342.0,4,4,1
102,4,0.006272694084128001,25.5,317.0,316.0,2,1,3
101,4,0.006272694084128001,25.75,240.75,42.0,2,3,3
401,4,0.006272694084128001,58.0,316.25,363.0,3,3,1
1274,4,0.006272694084128001,203.5,267.5,382.0,4,4,1
1502,4,0.006272694084128001,262.75,188.5,362.0,3,4,1
1704,4,0.006272694084128001,317.75,200.25,373.0,3,2,3
393,4,0.006272694084128001,56.0,248.0,371.5,1,3,4
1620,4,0.006272694084128001,297.0,258.0,375.75,3,1,3
100,4,0.006272694084128001,26.0,218.0,372.5,3,1,4
1707,4,0.006272694084128001,318.5,267.5,363.0,4,4,1
1279,4,0.006272694084128001,205.5,319.0,317.5,4,1,4
471,4,0.006272694084128001,61.0,144.75,269.75,3,2,3
1711,4,0.006272694084128001,319.0,338.25,372.5,3,2,2
1712,4,0.006272694084128001,320.5,249.5,362.0,4,4,1
1281,4,0.006272694084128001,206.75,180.5,337.25,3,2,3
348,4,0.006272694084128001,46.0,80.0,370.75,3,1,3
1715,4,0.006272694084128001,322.0,180.0,153.75,3,1,3
1716,4,0.006272694084128001,321.5,278.0,253.0,2,1,3
106,4,0.006272694084128001,26.25,300.25,236.5,2,3,2
1171,4,0.006272694084128001,180.5,227.5,343.0,4,4,1
1115,4,0.006272694084128001,173.0,371.5,351.5,1,4,4
359,4,0.006272694084128001,49.5,302.5,118.5,2,2,2
376,4,0.006272694084128001,55.0,285.5,318.5,1,4,4
1657,4,0.006272694084128001,313.5,279.0,377.5,4,1,4
372,4,0.006272694084128001,55.5,250.5,315.0,2,4,3
1648,4,0.006272694084128001,305.0,338.5,358.5,3,2,2
387,4,0.006272694084128001,56.0,209.5,332.5,1,4,4
120,4,0.006272694084128001,30.5,223.5,256.0,2,2,3
119,4,0.006272694084128001,29.25,340.25,59.0,2,3,3
1198,4,0.006272694084128001,192.5,270.0,352.5,2,3,2
1646,4,0.006272694084128001,305.5,82.0,375.5,4,1,4
1645,4,0.006272694084128001,303.5,111.5,362.0,4,4,1
1644,4,0.006272694084128001,302.25,338.5,252.0,3,2,3
1642,4,0.006272694084128001,301.75,258.0,371.0,3,1,3
1263,4,0.006272694084128001,198.25,361.0,309.25,2,3,2
1641,4,0.006272694084128001,301.75,228.5,362.0,3,4,1
1185,4,0.006272694084128001,184.5,62.0,353.5,4,1,4
115,4,0.006272694084128001,29.25,57.75,283.25,2,3,2
1639,4,0.006272694084128001,302.5,95.5,361.0,4,4,1
1638,4,0.006272694084128001,301.0,371.25,363.0,3,3,1
1635,4,0.006272694084128001,300.0,243.75,164.0,3,2,3
355,4,0.006272694084128001,48.0,339.75,39.75,3,3,2
1174,4,0.006272694084128001,180.5,312.5,363.0,4,4,1
111,4,0.006272694084128001,27.5,261.0,139.5,2,3,2
391,4,0.006272694084128001,56.0,231.0,314.5,1,3,2
109,4,0.006272694084128001,27.5,186.0,217.25,2,3,3
1290,4,0.006272694084128001,211.75,324.0,358.25,2,3,2
1113,4,0.006272694084128001,173.0,233.5,330.5,1,4,4
1788,4,0.006272694084128001,339.25,125.0,203.75,2,3,2
1360,4,0.006272694084128001,224.5,220.0,136.0,4,1,3
514,4,0.006272694084128001,66.5,248.5,382.0,4,4,1
1037,4,0.006272694084128001,158.5,258.0,357.5,4,1,4
518,4,0.006272694084128001,66.5,279.5,258.0,2,2,3
523,4,0.006272694084128001,69.25,144.25,256.75,3,2,3
